time,Operational demand,Available generation,Emissions intensity_VIC
2020-12-19 19:00:00+00:00,3968.5,8738.405998,1126.813459
2020-12-19 20:00:00+00:00,3991.5,8738.582962,1125.746571
2020-12-19 21:00:00+00:00,3934,8818.407653,1109.46949
2020-12-19 22:00:00+00:00,3758,8932.669336,1060.442034
2020-12-19 23:00:00+00:00,3650,8884.1014,1070.670174
2020-12-20 00:00:00+00:00,3533.5,8882.737298,1085.744173
2020-12-20 01:00:00+00:00,3403.5,8863.482927,1085.045867
2020-12-20 02:00:00+00:00,3275.5,8851.906766,1088.219025
2020-12-20 03:00:00+00:00,3139,8861.773953,1106.859085
2020-12-20 04:00:00+00:00,3140,8921.631125,1087.550485
2020-12-20 05:00:00+00:00,3319.5,8980.142411,1062.163568
2020-12-20 06:00:00+00:00,3724,9059.974651,1030.21882
2020-12-20 07:00:00+00:00,4236.5,9074.055464,960.7680287
2020-12-20 08:00:00+00:00,4630.5,9053.01843,892.1498123
2020-12-20 09:00:00+00:00,4823,8883.700264,902.3136579
2020-12-20 10:00:00+00:00,4893.5,9040.330411,897.1735312
2020-12-20 11:00:00+00:00,4734.5,9098.722277,954.1220039
2020-12-20 12:00:00+00:00,4282.5,9256.206334,947.2241894
2020-12-20 13:00:00+00:00,4467.5,9232.818913,925.4578285
2020-12-20 14:00:00+00:00,4507,9211.110175,944.4512275
2020-12-20 15:00:00+00:00,4269.5,9125.361637,990.0967466
2020-12-20 16:00:00+00:00,4048,9104.869378,1032.767182
2020-12-20 17:00:00+00:00,3968.5,8992.638023,1082.248714
2020-12-20 18:00:00+00:00,4038.5,8890.810657,1092.312857
2020-12-20 19:00:00+00:00,4299.5,8770.782328,1054.095865
2020-12-20 20:00:00+00:00,4665,8586.963666,1014.45042
2020-12-20 21:00:00+00:00,4907.5,8519.952243,957.8380684
2020-12-20 22:00:00+00:00,4943,8238.052169,965.3142594
2020-12-20 23:00:00+00:00,4712.5,8137.238739,983.6884391
2020-12-21 00:00:00+00:00,4870.5,8102.408762,979.2228418
2020-12-21 01:00:00+00:00,4861,8224.402949,999.6626525
2020-12-21 02:00:00+00:00,4985.5,8372.536197,1002.841527
2020-12-21 03:00:00+00:00,4901,8544.428716,952.3700478
2020-12-21 04:00:00+00:00,5056.5,8673.10515,970.1794255
2020-12-21 05:00:00+00:00,5113,8583.983558,939.2274457
2020-12-21 06:00:00+00:00,5377,8590.865753,901.5632534
2020-12-21 07:00:00+00:00,5548.5,8439.847528,897.0226817
2020-12-21 08:00:00+00:00,5383,8329.952218,941.6442534
2020-12-21 09:00:00+00:00,5259.5,8404.079675,968.4026144
2020-12-21 10:00:00+00:00,5171,8388.040451,995.3437128
2020-12-21 11:00:00+00:00,4930,8402.338852,1071.756276
2020-12-21 12:00:00+00:00,4663.5,8462.371988,1112.298219
2020-12-21 13:00:00+00:00,4635,8587.521333,1082.118896
2020-12-21 14:00:00+00:00,4658.5,8888.393037,1053.059593
2020-12-21 15:00:00+00:00,4358.5,9109.387972,1075.944063
2020-12-21 16:00:00+00:00,4140,9522.180548,1049.178465
2020-12-21 17:00:00+00:00,4102.5,9555.813216,1046.32508
2020-12-21 18:00:00+00:00,4168,9445.152688,1040.548817
2020-12-21 19:00:00+00:00,4438,9576.603633,1018.487527
2020-12-21 20:00:00+00:00,4858.5,9780.734784,975.1088351
2020-12-21 21:00:00+00:00,5143,9946.6384,938.9504515
2020-12-21 22:00:00+00:00,5120,9780.936061,942.9814754
2020-12-21 23:00:00+00:00,5051.5,9954.203671,903.9813035
2020-12-22 00:00:00+00:00,4923.5,10042.83119,848.1283442
2020-12-22 01:00:00+00:00,4823.5,10319.81439,799.3245256
2020-12-22 02:00:00+00:00,4762,10437.16206,787.3982288
2020-12-22 03:00:00+00:00,4727.5,10672.60768,781.8911117
2020-12-22 04:00:00+00:00,4801,10658.10914,788.7478711
2020-12-22 05:00:00+00:00,4908.5,10675.32856,796.4889028
2020-12-22 06:00:00+00:00,5233,10606.7225,824.8166862
2020-12-22 07:00:00+00:00,5471.5,10622.00498,802.0262639
2020-12-22 08:00:00+00:00,5451.5,10364.91762,834.6708682
2020-12-22 09:00:00+00:00,5321.5,9878.331997,910.1691426
2020-12-22 10:00:00+00:00,5241.5,9666.69263,959.4590637
2020-12-22 11:00:00+00:00,4985,9185.451148,959.4613925
2020-12-22 12:00:00+00:00,4675,9175.36216,981.7448776
2020-12-22 13:00:00+00:00,4637.5,9227.785586,974.4826655
2020-12-22 14:00:00+00:00,4626,9044.366642,1015.599838
2020-12-22 15:00:00+00:00,4364.5,8899.621461,1064.230076
2020-12-22 16:00:00+00:00,4113,8762.230959,1122.044046
2020-12-22 17:00:00+00:00,4033,8719.937748,1133.524058
2020-12-22 18:00:00+00:00,4089,8734.852708,1116.315178
2020-12-22 19:00:00+00:00,4277.5,8742.569759,1060.104594
2020-12-22 20:00:00+00:00,4693.5,8844.169757,956.3364
2020-12-22 21:00:00+00:00,4861,8945.248858,954.6525713
2020-12-22 22:00:00+00:00,4690.5,9088.747138,974.4794973
2020-12-22 23:00:00+00:00,4575.5,9106.484656,980.7604744
2020-12-23 00:00:00+00:00,4321,9013.636242,1001.217895
2020-12-23 01:00:00+00:00,4148,9059.498613,983.2042491
2020-12-23 02:00:00+00:00,3987.5,9021.100901,986.3120315
2020-12-23 03:00:00+00:00,3948.5,9021.506439,986.8559418
2020-12-23 04:00:00+00:00,3934,9072.346031,984.6795207
2020-12-23 05:00:00+00:00,4103.5,9209.47781,973.8104941
2020-12-23 06:00:00+00:00,4277.5,9302.89382,950.7430827
2020-12-23 07:00:00+00:00,4636,9321.19122,909.4888725
2020-12-23 08:00:00+00:00,4905,9058.601184,902.1623118
2020-12-23 09:00:00+00:00,4956,8805.195158,874.7775363
2020-12-23 10:00:00+00:00,4961,8766.207857,896.3371029
2020-12-23 11:00:00+00:00,4810.5,8757.276856,944.2380774
2020-12-23 12:00:00+00:00,4562.5,8706.505701,989.1596921
2020-12-23 13:00:00+00:00,4518,8698.387231,1024.612145
2020-12-23 14:00:00+00:00,4490,8682.17202,1067.502287
2020-12-23 15:00:00+00:00,4203.5,8697.804143,1117.625296
2020-12-23 16:00:00+00:00,3969,8964.51367,1126.584852
2020-12-23 17:00:00+00:00,3863.5,9160.311378,1156.170386
2020-12-23 18:00:00+00:00,3899,9245.252853,1138.73811
2020-12-23 19:00:00+00:00,4075,9105.11892,1106.544998
2020-12-23 20:00:00+00:00,4281.5,9118.407981,1032.420695
2020-12-23 21:00:00+00:00,4408,9163.341155,950.7856809
2020-12-23 22:00:00+00:00,4313,9009.311794,931.7130327
2020-12-23 23:00:00+00:00,4116,9029.319036,968.2212395
2020-12-24 00:00:00+00:00,3907,8972.04656,980.1480432
2020-12-24 01:00:00+00:00,3765.5,9121.884655,950.2756051
2020-12-24 02:00:00+00:00,3556,9089.52455,937.2210648
2020-12-24 03:00:00+00:00,3423,9261.830068,907.6048461
2020-12-24 04:00:00+00:00,3459.5,9330.27721,873.0894896
2020-12-24 05:00:00+00:00,3648.5,9369.518608,842.7293923
2020-12-24 06:00:00+00:00,3964.5,9416.994485,856.1513974
2020-12-24 07:00:00+00:00,4314,9383.950944,867.8747569
2020-12-24 08:00:00+00:00,4473.5,9209.525848,875.4745568
2020-12-24 09:00:00+00:00,4522.5,8919.363013,858.9947635
2020-12-24 10:00:00+00:00,4535,8808.61421,867.7740758
2020-12-24 11:00:00+00:00,4447,8781.665205,901.3814201
2020-12-24 12:00:00+00:00,4279.5,8754.798719,931.6434519
2020-12-24 13:00:00+00:00,4264,8788.082853,931.6107422
2020-12-24 14:00:00+00:00,4261.5,8677.719831,993.275087
2020-12-24 15:00:00+00:00,4000,8664.355716,1038.731664
2020-12-24 16:00:00+00:00,3750,8618.730343,1086.712487
2020-12-24 17:00:00+00:00,3623.5,8706.709239,1101.443611
2020-12-24 18:00:00+00:00,3598,8912.621868,1074.72454
2020-12-24 19:00:00+00:00,3642,9225.110748,1057.457908
2020-12-24 20:00:00+00:00,3770,9479.10438,1007.011465
2020-12-24 21:00:00+00:00,3829,9563.363473,948.9367034
2020-12-24 22:00:00+00:00,3730,9713.316633,901.0817649
2020-12-24 23:00:00+00:00,3573.5,9574.620118,925.9211723
2020-12-25 00:00:00+00:00,3402,9445.307991,944.5222849
2020-12-25 01:00:00+00:00,3103,9337.359599,1021.602117
2020-12-25 02:00:00+00:00,2716,9305.930402,1069.441638
2020-12-25 03:00:00+00:00,2549.5,9291.671448,1033.744479
2020-12-25 04:00:00+00:00,2924.5,9327.035063,944.6815125
2020-12-25 05:00:00+00:00,2833,9369.783499,946.9302817
2020-12-25 06:00:00+00:00,3198.5,9337.185055,953.9855878
2020-12-25 07:00:00+00:00,3490.5,8898.942676,974.9702135
2020-12-25 08:00:00+00:00,3790.5,8709.592912,967.2125448
2020-12-25 09:00:00+00:00,3988,8564.016935,973.1327922
2020-12-25 10:00:00+00:00,4136,8660.895488,957.1286166
2020-12-25 11:00:00+00:00,4139,8831.482121,902.9273199
2020-12-25 12:00:00+00:00,4046,8794.485592,888.9352473
2020-12-25 13:00:00+00:00,4088,8721.346678,916.4180808
2020-12-25 14:00:00+00:00,4136.5,8735.007448,970.0617472
2020-12-25 15:00:00+00:00,3922,8817.330496,999.2412177
2020-12-25 16:00:00+00:00,3708,8921.308973,1072.803558
2020-12-25 17:00:00+00:00,3587.5,8921.933388,1118.611526
2020-12-25 18:00:00+00:00,3587.5,8854.257831,1136.131312
2020-12-25 19:00:00+00:00,3627,8917.853167,1123.339005
2020-12-25 20:00:00+00:00,3673,9056.617972,1094.859614
2020-12-25 21:00:00+00:00,3566.5,9120.878295,1096.575146
2020-12-25 22:00:00+00:00,3383.5,9095.274568,1113.769596
2020-12-25 23:00:00+00:00,3184,9091.317865,1121.398167
2020-12-26 00:00:00+00:00,3034,9142.846453,1051.78312
2020-12-26 01:00:00+00:00,2955,9189.195806,1012.031608
2020-12-26 02:00:00+00:00,2940,9229.631221,993.8968897
2020-12-26 03:00:00+00:00,2949,9243.991338,1013.239103
2020-12-26 04:00:00+00:00,3124.5,9267.133428,1027.288464
2020-12-26 05:00:00+00:00,3444.5,9151.211426,1022.363526
2020-12-26 06:00:00+00:00,3864,8562.481423,1016.861726
2020-12-26 07:00:00+00:00,4407,8411.770802,932.303915
2020-12-26 08:00:00+00:00,4869,8248.888083,858.7385975
2020-12-26 09:00:00+00:00,5017,8094.966832,841.1791888
2020-12-26 10:00:00+00:00,4946,8140.806417,842.797135
2020-12-26 11:00:00+00:00,4749,8173.907167,955.7364347
2020-12-26 12:00:00+00:00,4448.5,8135.0405,1000.696259
2020-12-26 13:00:00+00:00,4367,8178.674667,1010.635015
2020-12-26 14:00:00+00:00,4324.5,8311.937667,1016.751596
2020-12-26 15:00:00+00:00,4060,8524.525583,1041.70298
2020-12-26 16:00:00+00:00,3840,9095.558417,984.1092237
2020-12-26 17:00:00+00:00,3720.5,9509.761333,928.5441694
2020-12-26 18:00:00+00:00,3694,9837.434167,916.8132487
2020-12-26 19:00:00+00:00,3726,10089.56278,891.0143397
2020-12-26 20:00:00+00:00,3734.5,10240.8013,866.3280417
2020-12-26 21:00:00+00:00,3793.5,10293.0388,823.6948241
2020-12-26 22:00:00+00:00,3991.5,10290.78893,797.2696726
2020-12-26 23:00:00+00:00,4046.5,10258.58363,813.1074396
2020-12-27 00:00:00+00:00,4144,10336.17397,772.6099618
2020-12-27 01:00:00+00:00,4389.5,9564.883038,799.3535809
2020-12-27 02:00:00+00:00,4457.5,9215.688478,836.7164742
2020-12-27 03:00:00+00:00,4534.5,9087.753573,853.5490217
2020-12-27 04:00:00+00:00,4790.5,9367.22309,786.1879552
2020-12-27 05:00:00+00:00,4872.5,9745.130023,722.6676029
2020-12-27 06:00:00+00:00,4998.5,9669.128509,748.1943457
2020-12-27 07:00:00+00:00,5104.5,9635.384885,762.1808597
2020-12-27 08:00:00+00:00,4962,9443.953548,810.8437056
2020-12-27 09:00:00+00:00,4795.5,9408.672863,842.6557969
2020-12-27 10:00:00+00:00,4682,9208.003333,901.2369217
2020-12-27 11:00:00+00:00,4459,9056.473667,955.6955282
2020-12-27 12:00:00+00:00,4254.5,8853.891583,983.3388953
2020-12-27 13:00:00+00:00,4211.5,8733.827083,994.0181247
2020-12-27 14:00:00+00:00,4213.5,8714.330288,1045.643352
2020-12-27 15:00:00+00:00,4027.5,8800.95567,1040.65584
2020-12-27 16:00:00+00:00,3814.5,8861.923113,1064.816435
2020-12-27 17:00:00+00:00,3710.5,9056.111607,1057.159827
2020-12-27 18:00:00+00:00,3718,9106.012362,1062.367928
2020-12-27 19:00:00+00:00,3783.5,9195.213437,1065.149799
2020-12-27 20:00:00+00:00,3856.5,9360.425702,1004.841629
2020-12-27 21:00:00+00:00,3762.5,9440.277886,954.4548012
2020-12-27 22:00:00+00:00,3549,9733.667506,894.7910365
2020-12-27 23:00:00+00:00,3461,9691.764459,919.1064308
2020-12-28 00:00:00+00:00,3293,9603.440814,929.0472961
2020-12-28 01:00:00+00:00,3147.5,9522.643025,952.1939405
2020-12-28 02:00:00+00:00,3045,9497.864097,957.8506918
2020-12-28 03:00:00+00:00,3051.5,9495.110578,934.5317158
2020-12-28 04:00:00+00:00,3057.5,9530.482068,934.8230346
2020-12-28 05:00:00+00:00,3339.5,9654.749696,875.8467637
2020-12-28 06:00:00+00:00,3746,9688.062675,833.3764325
2020-12-28 07:00:00+00:00,4165,9616.243663,826.1296957
2020-12-28 08:00:00+00:00,4388.5,9350.528098,842.1382623
2020-12-28 09:00:00+00:00,4475,9255.861244,850.2238105
2020-12-28 10:00:00+00:00,4533,9181.079751,861.1802349
2020-12-28 11:00:00+00:00,4450,9191.424504,880.1939623
2020-12-28 12:00:00+00:00,4263,9115.010865,906.9565719
2020-12-28 13:00:00+00:00,4252.5,8982.60177,988.6083219
2020-12-28 14:00:00+00:00,4288.5,8954.645529,1029.971833
2020-12-28 15:00:00+00:00,4053.5,8882.298376,1095.956414
2020-12-28 16:00:00+00:00,3827,8796.169632,1139.992656
2020-12-28 17:00:00+00:00,3711.5,8766.525661,1162.066206
2020-12-28 18:00:00+00:00,3760.5,8790.237853,1149.719594
2020-12-28 19:00:00+00:00,3915.5,8859.726519,1126.600814
2020-12-28 20:00:00+00:00,4095,9093.854428,1038.67831
2020-12-28 21:00:00+00:00,4075.5,9218.962944,1050.669296
2020-12-28 22:00:00+00:00,3843.5,9257.952727,1030.933575
2020-12-28 23:00:00+00:00,3598,9167.629273,1013.796919
2020-12-29 00:00:00+00:00,3306,9185.958906,986.1803741
2020-12-29 01:00:00+00:00,3225,9183.558576,989.6584837
2020-12-29 02:00:00+00:00,3183,9287.630147,975.6275873
2020-12-29 03:00:00+00:00,3140.5,9327.054441,971.767544
2020-12-29 04:00:00+00:00,3197,9471.219235,921.1432182
2020-12-29 05:00:00+00:00,3422.5,9477.505685,903.589646
2020-12-29 06:00:00+00:00,3803,9633.453285,886.1593871
2020-12-29 07:00:00+00:00,4284.5,9626.909928,881.6011428
2020-12-29 08:00:00+00:00,4560.5,9487.672653,832.8892637
2020-12-29 09:00:00+00:00,4673,9202.686255,814.2509257
2020-12-29 10:00:00+00:00,4682.5,9096.70773,847.5684678
2020-12-29 11:00:00+00:00,4554.5,9060.878313,871.3043654
2020-12-29 12:00:00+00:00,4330.5,9044.003253,949.0803952
2020-12-29 13:00:00+00:00,4328.5,8968.124983,977.0665319
2020-12-29 14:00:00+00:00,4350,8850.230345,1027.888109
2020-12-29 15:00:00+00:00,4091,8842.566727,1089.516864
2020-12-29 16:00:00+00:00,3866,8857.122282,1123.419782
2020-12-29 17:00:00+00:00,3757.5,8863.214434,1146.605727
2020-12-29 18:00:00+00:00,3790,8916.276523,1136.981954
2020-12-29 19:00:00+00:00,3924.5,8974.843873,1103.321641
2020-12-29 20:00:00+00:00,4082,9069.955818,1043.731328
2020-12-29 21:00:00+00:00,4099,9109.630033,1009.743721
2020-12-29 22:00:00+00:00,3967,9095.351253,1001.686409
2020-12-29 23:00:00+00:00,3747.5,9128.315713,1058.013296
2020-12-30 00:00:00+00:00,3543.5,9170.419054,1040.873272
2020-12-30 01:00:00+00:00,3437.5,9192.048513,1012.773022
2020-12-30 02:00:00+00:00,3408,9209.394879,1007.391305
2020-12-30 03:00:00+00:00,3462,9306.633842,976.0627828
2020-12-30 04:00:00+00:00,3585.5,9389.646753,948.0169338
2020-12-30 05:00:00+00:00,3875,9475.128898,926.2876927
2020-12-30 06:00:00+00:00,4134,9548.702048,875.0177513
2020-12-30 07:00:00+00:00,4526,9623.063338,845.6927204
2020-12-30 08:00:00+00:00,4665,9553.752035,824.7710363
2020-12-30 09:00:00+00:00,4724,9431.388847,804.5196887
2020-12-30 10:00:00+00:00,4751,9496.458769,813.8576071
2020-12-30 11:00:00+00:00,4619,9469.31584,858.0331638
2020-12-30 12:00:00+00:00,4400.5,9426.472736,911.7905248
2020-12-30 13:00:00+00:00,4392,9385.480793,918.3350755
2020-12-30 14:00:00+00:00,4401.5,9334.122467,970.0844312
2020-12-30 15:00:00+00:00,4138,9334.990758,1007.709437
2020-12-30 16:00:00+00:00,3938,9359.967927,1014.717705
2020-12-30 17:00:00+00:00,3822,9386.503599,996.8665995
2020-12-30 18:00:00+00:00,3886.5,9480.013172,988.5468554
2020-12-30 19:00:00+00:00,4042,9540.835806,981.3118584
2020-12-30 20:00:00+00:00,4257.5,9604.827038,945.7163246
2020-12-30 21:00:00+00:00,4375.5,9326.287092,892.1125893
2020-12-30 22:00:00+00:00,4330.5,9367.08103,832.0682282
2020-12-30 23:00:00+00:00,4282.5,9264.119722,828.2606337
2020-12-31 00:00:00+00:00,4209.5,9183.252246,834.1684099
2020-12-31 01:00:00+00:00,4165.5,9202.150178,826.3126118
2020-12-31 02:00:00+00:00,4102,9294.400908,834.6513542
2020-12-31 03:00:00+00:00,3997,9300.155014,831.4511442
2020-12-31 04:00:00+00:00,4048,9381.386442,794.1352033
2020-12-31 05:00:00+00:00,4213,9513.55699,770.2048401
2020-12-31 06:00:00+00:00,4452,9617.642723,777.0995327
2020-12-31 07:00:00+00:00,4681.5,9684.433849,814.6919656
2020-12-31 08:00:00+00:00,4676,9465.396071,833.1006289
2020-12-31 09:00:00+00:00,4599.5,9194.874109,887.276552
2020-12-31 10:00:00+00:00,4554,9091.052579,914.6741499
2020-12-31 11:00:00+00:00,4450.5,8925.517843,951.8852485
2020-12-31 12:00:00+00:00,4338,8818.075983,982.0560042
2020-12-31 13:00:00+00:00,4428,8719.244079,986.8047933
2020-12-31 14:00:00+00:00,4475.5,8687.949033,1011.231919
2020-12-31 15:00:00+00:00,4194.5,8752.180885,1021.421273
2020-12-31 16:00:00+00:00,3913,9007.107376,1028.780943
2020-12-31 17:00:00+00:00,3764,9352.363965,986.5540075
2020-12-31 18:00:00+00:00,3729,9348.477115,999.4928655
2020-12-31 19:00:00+00:00,3739.5,9246.970918,1046.538666
2020-12-31 20:00:00+00:00,3752,9255.904527,1057.237258
2020-12-31 21:00:00+00:00,3676.5,9476.08367,993.5564136
2020-12-31 22:00:00+00:00,3572.5,9472.734791,988.8386284
2020-12-31 23:00:00+00:00,3569.5,9445.006998,1016.780963
2021-01-01 00:00:00+00:00,3542,9453.815652,993.9702489
2021-01-01 01:00:00+00:00,3472,9563.219335,956.8301276
2021-01-01 02:00:00+00:00,3539.5,9621.236486,919.9139724
2021-01-01 03:00:00+00:00,3744.5,9485.703706,934.0525893
2021-01-01 04:00:00+00:00,4025,9379.03559,958.3324876
2021-01-01 05:00:00+00:00,4317.5,9081.213562,875.5415499
2021-01-01 06:00:00+00:00,4640,8945.856984,785.0415373
2021-01-01 07:00:00+00:00,5128,9247.77408,740.053762
2021-01-01 08:00:00+00:00,5146.5,9120.314549,756.3868109
2021-01-01 09:00:00+00:00,4999,8964.103988,793.2762339
2021-01-01 10:00:00+00:00,4906,9143.081873,795.0886978
2021-01-01 11:00:00+00:00,4729.5,8687.651881,878.7097396
2021-01-01 12:00:00+00:00,4485.5,8507.097067,947.864094
2021-01-01 13:00:00+00:00,4450,8497.996595,944.4513949
2021-01-01 14:00:00+00:00,4407,8670.35539,995.516663
2021-01-01 15:00:00+00:00,4128,9159.675515,1030.232393
2021-01-01 16:00:00+00:00,3919.5,9250.302295,1062.318157
2021-01-01 17:00:00+00:00,3828.5,9268.850775,1081.325381
2021-01-01 18:00:00+00:00,3788.5,9279.414535,1078.671903
2021-01-01 19:00:00+00:00,3806,9299.96262,1072.43601
2021-01-01 20:00:00+00:00,3846,9283.389661,1067.583101
2021-01-01 21:00:00+00:00,3875,8833.664282,1053.997471
2021-01-01 22:00:00+00:00,3871,8892.650078,1023.704354
2021-01-01 23:00:00+00:00,3871,8878.077163,1034.237708
2021-01-02 00:00:00+00:00,3917.5,8766.499652,1029.961718
2021-01-02 01:00:00+00:00,4156.5,8770.297136,1001.733109
2021-01-02 02:00:00+00:00,4178.5,8823.6172,977.5752183
2021-01-02 03:00:00+00:00,4113,8926.286708,940.2580824
2021-01-02 04:00:00+00:00,4410.5,9102.882283,909.3533065
2021-01-02 05:00:00+00:00,4708.5,9327.323953,878.470205
2021-01-02 06:00:00+00:00,4886.5,9685.490333,817.1272865
2021-01-02 07:00:00+00:00,5032.5,9558.750486,814.2406728
2021-01-02 08:00:00+00:00,4948.5,9383.009949,818.5423311
2021-01-02 09:00:00+00:00,4868.5,9433.261583,791.1520048
2021-01-02 10:00:00+00:00,4837.5,9493.771644,858.1267553
2021-01-02 11:00:00+00:00,4680.5,9434.514138,898.5061517
2021-01-02 12:00:00+00:00,4487,9332.897973,930.5804971
2021-01-02 13:00:00+00:00,4439,9240.568801,922.1538446
2021-01-02 14:00:00+00:00,4402.5,8858.876369,1015.543666
2021-01-02 15:00:00+00:00,4128.5,9039.312212,1117.496673
2021-01-02 16:00:00+00:00,3905.5,9066.897895,1166.325191
2021-01-02 17:00:00+00:00,3800,9217.248302,1162.054525
2021-01-02 18:00:00+00:00,3793.5,9219.85859,1145.657981
2021-01-02 19:00:00+00:00,3829,9208.844466,1135.549176
2021-01-02 20:00:00+00:00,3907.5,9077.602072,1125.286496
2021-01-02 21:00:00+00:00,4040,8719.36448,1079.115295
2021-01-02 22:00:00+00:00,4147.5,8506.674483,1043.732998
2021-01-02 23:00:00+00:00,4205.5,8540.968467,1050.51916
2021-01-03 00:00:00+00:00,3987.5,8885.836956,1040.871194
2021-01-03 01:00:00+00:00,3816,9055.989403,1001.459107
2021-01-03 02:00:00+00:00,3733.5,9123.443733,1002.903461
2021-01-03 03:00:00+00:00,3589.5,9324.154677,956.4410335
2021-01-03 04:00:00+00:00,3597.5,9548.233529,896.8401401
2021-01-03 05:00:00+00:00,3891,9851.481271,847.0603795
2021-01-03 06:00:00+00:00,4328,9949.688746,816.271128
2021-01-03 07:00:00+00:00,4678.5,9865.837231,846.1810081
2021-01-03 08:00:00+00:00,4904,9762.748132,844.6974527
2021-01-03 09:00:00+00:00,4884,9761.357062,854.2355253
2021-01-03 10:00:00+00:00,4820,9659.943505,853.9745902
2021-01-03 11:00:00+00:00,4662,9519.130977,902.4193123
2021-01-03 12:00:00+00:00,4440,9334.859396,946.4449133
2021-01-03 13:00:00+00:00,4413,9380.763296,916.0920782
2021-01-03 14:00:00+00:00,4418,9449.795813,925.8872132
2021-01-03 15:00:00+00:00,4163.5,9345.842967,975.4950997
2021-01-03 16:00:00+00:00,3944.5,9404.824938,997.9687794
2021-01-03 17:00:00+00:00,3833.5,9441.720544,996.3525234
2021-01-03 18:00:00+00:00,3875,9421.705469,971.8930119
2021-01-03 19:00:00+00:00,4112,9419.107908,977.8066073
2021-01-03 20:00:00+00:00,4426.5,9449.06412,962.8550584
2021-01-03 21:00:00+00:00,4636,9776.657798,886.3996259
2021-01-03 22:00:00+00:00,4673,9927.757793,822.289725
2021-01-03 23:00:00+00:00,4598,10076.91716,820.898838
2021-01-04 00:00:00+00:00,4518,10145.29078,780.728295
2021-01-04 01:00:00+00:00,4480,10096.51432,765.8162863
2021-01-04 02:00:00+00:00,4446,10208.33586,755.6512397
2021-01-04 03:00:00+00:00,4432.5,10136.33792,753.0917181
2021-01-04 04:00:00+00:00,4453.5,10181.56219,740.1617719
2021-01-04 05:00:00+00:00,4579.5,10210.55177,759.251805
2021-01-04 06:00:00+00:00,4849.5,10156.24503,786.479374
2021-01-04 07:00:00+00:00,5096,10147.74447,793.77634
2021-01-04 08:00:00+00:00,5143.5,9974.128272,824.9971265
2021-01-04 09:00:00+00:00,5065.5,9664.242669,877.6846427
2021-01-04 10:00:00+00:00,4975,9593.280523,896.8311533
2021-01-04 11:00:00+00:00,4791,9579.560652,928.3630363
2021-01-04 12:00:00+00:00,4550,9605.238791,929.3356559
2021-01-04 13:00:00+00:00,4534,9701.710429,900.4918692
2021-01-04 14:00:00+00:00,4571,9593.941586,934.1831862
2021-01-04 15:00:00+00:00,4292.5,9534.068714,952.2700777
2021-01-04 16:00:00+00:00,4043,9436.177847,991.9443204
2021-01-04 17:00:00+00:00,3926,9481.797353,976.3834427
2021-01-04 18:00:00+00:00,3985.5,9525.825098,953.5609618
2021-01-04 19:00:00+00:00,4247.5,9655.598729,921.3086537
2021-01-04 20:00:00+00:00,4569,9661.840288,895.8539562
2021-01-04 21:00:00+00:00,4813,9624.690264,876.2953551
2021-01-04 22:00:00+00:00,4866,9659.916192,854.331671
2021-01-04 23:00:00+00:00,4838.5,9343.258661,877.8132165
2021-01-05 00:00:00+00:00,4869,9437.415581,845.6094262
2021-01-05 01:00:00+00:00,4819,9757.171001,815.4894168
2021-01-05 02:00:00+00:00,4800,9446.406044,793.7013319
2021-01-05 03:00:00+00:00,4767,9376.199088,787.4901295
2021-01-05 04:00:00+00:00,4716,9865.366868,830.6382962
2021-01-05 05:00:00+00:00,4800.5,9913.030457,841.730793
2021-01-05 06:00:00+00:00,4968.5,9948.775898,829.1342705
2021-01-05 07:00:00+00:00,5120,9858.058571,832.0187937
2021-01-05 08:00:00+00:00,5075.5,9701.501058,844.9585454
2021-01-05 09:00:00+00:00,5018,9433.998732,876.398976
2021-01-05 10:00:00+00:00,4998,9482.699779,886.3230935
2021-01-05 11:00:00+00:00,4818.5,9507.922498,919.8213269
2021-01-05 12:00:00+00:00,4569.5,9471.882642,962.9901727
2021-01-05 13:00:00+00:00,4553,9353.390252,986.1256914
2021-01-05 14:00:00+00:00,4551.5,9268.937847,1011.397352
2021-01-05 15:00:00+00:00,4285.5,9248.282615,1034.015752
2021-01-05 16:00:00+00:00,4045,9183.64358,1046.03682
2021-01-05 17:00:00+00:00,3934,9149.640497,1058.269129
2021-01-05 18:00:00+00:00,3976,9170.402565,1037.620913
2021-01-05 19:00:00+00:00,4221,9154.178956,1041.381961
2021-01-05 20:00:00+00:00,4520.5,9020.723458,1015.501086
2021-01-05 21:00:00+00:00,4705,9032.511159,961.5822787
2021-01-05 22:00:00+00:00,4726.5,9009.05226,909.0843594
2021-01-05 23:00:00+00:00,4661.5,9406.996678,866.4605901
2021-01-06 00:00:00+00:00,4536,9443.853657,851.7882981
2021-01-06 01:00:00+00:00,4404.5,9565.760359,847.6343429
2021-01-06 02:00:00+00:00,4297.5,9771.681385,855.8272644
2021-01-06 03:00:00+00:00,4256.5,10011.67403,854.594619
2021-01-06 04:00:00+00:00,4227.5,10015.49278,876.4447826
2021-01-06 05:00:00+00:00,4297.5,10170.99414,879.1155388
2021-01-06 06:00:00+00:00,4536.5,10211.43118,849.1748993
2021-01-06 07:00:00+00:00,4839,10207.58105,828.6581025
2021-01-06 08:00:00+00:00,4978.5,9976.345094,845.5589628
2021-01-06 10:00:00+00:00,4960.5,9405.232326,935.0888484
2021-01-06 11:00:00+00:00,4792.5,9427.400863,942.5738609
